year,month,day,Temp,TMax,Tmin,SLP,Humidity,PPresure,VVisiblity,VavgWindSpeed,VMWindSpeed,VGspeed,RAin,SNow,TStrom,FoG
2014,July,29,29.4,32.5,26,1000.5,77,3.05,5,4.3,5.4,-,o,,,
2014,July,30,30.7,34.3,27,1001.4,71,2.03,4.7,3,3.5,-,,,,
2014,July,31,,,,,,,,,,,o,,,
2014,August,1,30.4,33.6,28.2,999.9,75,1.02,4.5,1.5,3.5,-,,,,
2014,August,2,31.2,34.4,28.3,997.9,68,0,5.1,1.5,5.4,-,,,,
2014,August,3,29.1,32.8,27,996.2,79,1.02,4.8,3.3,7.6,-,o,,,
2014,August,4,,,,,,,,,,,o,,,
2014,August,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,August,6,,,,,,,,,,,,,,
2014,August,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,August,8,,,,,,,,,,,,,,
2014,August,9,30.3,32.9,27.3,1001.8,70,0,4.7,6.3,10.7,-,,,,
2014,August,10,29.9,32.8,27,1002.9,74,0.51,4.8,3.9,5.4,-,,,,
2014,August,11,29.9,33.5,27.3,1002.3,79,2.29,4.8,2.6,3.5,-,,,,
2014,August,12,,,,,,,,,,,o,,,
2014,August,13,,,,,,,,,,,o,,o,
2014,August,14,,,,,,,,,,,o,,,
2014,August,15,27.7,30.3,24.8,1003.1,89,5.84,4.5,0,-,-,o,,,
2014,August,16,27.8,29.5,25.4,1003.7,86,24.38,4,0,-,-,o,,,
2014,August,17,28.2,31.5,26,1004.3,85,0,4.7,1.9,3.5,-,,,,
2014,August,18,,,,,,,,,,,o,,o,
2014,August,19,,,,,,,,,,,o,,o,
2014,August,20,,,,,,,,,,,o,,,
2014,August,21,29.4,32.8,26.5,1004,80,0,4.5,4.8,16.5,-,,,,
2014,August,22,28.9,32.5,27,1004.8,83,15.49,4,1.9,3.5,-,o,,o,
2014,August,23,28.6,30.2,26.8,1006,84,0.25,4.3,14.8,-,-,,,o,
2014,August,24,,,,,,,,,,,,,,
2014,August,25,,,,,,,,,,,o,,,
2014,August,26,,,,,,,,,,,o,,,
2014,August,27,28.1,29.4,25.6,1003.6,91,5.59,4.7,0,-,-,o,,o,
2014,August,28,27.5,30.6,24.3,1004.7,86,14.22,4.7,1.7,7.6,-,o,,o,
2014,August,29,30.4,34,24.5,1003.6,71,1.78,4.8,1.1,3.5,-,o,,,
2014,August,30,,,,,,,,,,,o,,o,
2014,August,31,,,,,,,,,,,o,,,
2014,September,1,28.6,31.8,26,1004.5,73,0,4.5,3.3,5.4,-,,,,
2014,September,2,29.1,33,26.4,1005.6,73,0,4.8,3.9,5.4,-,o,,,
2014,September,3,30.3,33,26.4,1004.6,71,0,5,1.1,3.5,-,,,,
2014,September,4,,,,,,,,,,,,,,
2014,September,5,,,,,,,,,,,o,,,
2014,September,6,,,,,,,,,,,,,,
2014,September,7,29.8,32.8,27,1005.1,71,0.51,4.7,7.6,37,-,,,,
2014,September,8,29.4,32.6,26.6,1005.7,73,0,4.3,14.3,-,-,,,,
2014,September,9,29.8,33.4,27.2,1004.6,73,0,5,1.9,3.5,-,,,,
2014,September,10,,,,,,,,,,,,,,
2014,September,11,,,,,,,,,,,,,,
2014,September,12,,,,,,,,,,,o,,,
2014,September,13,29.9,33.5,26.8,1004.5,75,1.02,4.7,2.4,5.4,-,,,,
2014,September,14,30.4,34.6,27,1004.4,72,0,4.8,2.2,3.5,-,,,,
2014,September,15,29.7,34.2,27.4,1003.7,74,0,5,2.2,5.4,-,o,,,
2014,September,16,,,,,,,,,,,,,o,
2014,September,17,,,,,,,,,,,,,,
2014,September,18,,,,,,,,,,,o,,,
2014,September,19,28.4,31.5,25.3,1005.8,82,17.02,4.2,3.1,3.5,-,o,,o,
2014,September,20,26.7,28.5,25.2,1004.7,88,47.24,3.9,2.8,3.5,-,o,,,
2014,September,21,28.2,30.4,27.1,1004.3,86,7.87,4.2,3.3,5.4,-,o,,,
2014,September,22,,,,,,,,,,,o,,o,
2014,September,23,,,,,,,,,,,,,,
2014,September,24,,,,,,,,,,,o,,,
2014,September,25,28.6,32,24.6,1007.8,76,0.25,4.2,1.9,3.5,-,,,,
2014,September,26,27.9,32,25.2,1008.5,80,4.06,4.3,1.9,3.5,-,o,,,
2014,September,27,29.3,33.6,24.2,1010.1,74,0,4.3,3.9,9.4,-,,,,
2014,September,28,,,,,,,,,,,,,,
2014,September,29,,,,,,,,,,,o,,,
2014,September,30,,,,,,,,,,,,,,
2014,October,1,32.3,34.2,25.7,1010.2,57,0,5,2.8,3.5,-,,,,
2014,October,2,29.8,33.8,26.3,1009.2,71,0,4.7,0.6,3.5,-,,,,
2014,October,3,29.7,33.2,26.5,1008.6,72,0,4.8,0.6,3.5,-,,,,
2014,October,4,,,,,,,,,,,,,,
2014,October,5,,,,,,,,,,,,,,
2014,October,6,,,,,,,,,,,,,o,
2014,October,7,29.3,35,23.9,1009,67,2.03,4.5,1.3,3.5,-,,,o,
2014,October,8,29.4,31.7,26.2,1008.6,74,0,5,0,-,-,,,,
2014,October,9,30,34.3,25.7,1008.1,71,0,5,1.1,3.5,-,,,,
2014,October,10,,,,,,,,,,,,,,
2014,October,11,,,,,,,,,,,o,,,
2014,October,12,,,,,,,,,,,,,,
2014,October,13,27.8,33,26,1011.3,82,5.59,4.2,1.3,5.4,-,o,,o,
2014,October,14,28.1,31.8,26.2,1012.5,85,1.78,4.5,0.6,3.5,-,o,,,
2014,October,15,29.1,33,25.7,1011.4,75,0,4.7,0.6,3.5,-,,,,
2014,October,16,,,,,,,,,,,,,,
2014,October,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,October,18,,,,,,,,,,,,,,
2014,October,19,,,,,,,,,,,,,,
2014,October,20,27,31,23,1011.8,68,0,4.8,0.4,3.5,-,,,,
2014,October,21,26.9,32.8,22.4,1013.2,66,0,4.5,0,-,-,,,,
2014,October,22,27.9,32.2,22.2,1013,63,0,4.5,1.1,3.5,-,,,,
2014,October,23,,,,,,,,,,,,,,
2014,October,24,,,,,,,,,,,,,,
2014,October,25,,,,,,,,,,,o,,,
2014,October,26,27.1,30.4,23.5,1014.1,71,0,4.3,1.9,3.5,-,o,,,
2014,October,27,24.5,27.2,22.5,1012.8,71,0,3.9,0,-,-,o,,,
2014,October,28,23.8,27,21.2,1012.1,79,0.51,3.4,0,-,-,o,,,o
2014,October,29,,,,,,,,,,,,,,
2014,October,30,,,,,,,,,,,,,,
2014,October,31,,,,,,,,,,,,,,
2014,November,1,26.7,31.5,20,1010.4,59,0,4.7,0,-,-,,,,
2014,November,2,26.2,30.8,21.5,1011.5,67,0,4.5,1.1,3.5,-,,,,
2014,November,3,26.7,32,21.5,1010.6,66,0,4.7,0.4,3.5,-,,,,
2014,November,4,,,,,,,,,,,,,,
2014,November,5,,,,,,,,,,,,,,
2014,November,6,,,,,,,,,,,,,,
2014,November,7,28.3,33.3,22.8,1010.4,59,0,4.7,0,-,-,,,,
2014,November,8,29.2,33.2,24.4,1012.3,67,0,4.5,1.1,3.5,-,,,,
2014,November,9,27.4,31.5,24.6,1012.5,80,0,4.5,0.4,3.5,-,o,,,
2014,November,10,,,,,,,,,,,,,,
2014,November,11,,,,,,,,,,,,,,
2014,November,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,November,13,,,,,,,,,,,,,,
2014,November,14,24,30.3,19,1013.1,53,0,4,0.9,3.5,-,,,,
2014,November,15,22.8,29.5,17.5,1012.4,55,0,4,0.9,3.5,-,,,,
2014,November,16,21.9,27.8,17.2,1012.9,68,0,3.9,0.6,3.5,-,,,,
2014,November,17,,,,,,,,,,,,,,
2014,November,18,,,,,,,,,,,,,,
2014,November,19,,,,,,,,,,,,,,
2014,November,20,24.4,28.9,21,1012.4,63,0,3.9,1.9,3.5,-,,,,
2014,November,21,24.3,28.8,21,1012.3,60,0,3.2,1.1,3.5,-,o,,,
2014,November,22,24.6,29.2,16.5,1012.1,48,0,3.1,1.5,3.5,-,,,,
2014,November,23,,,,,,,,,,,,,,
2014,November,24,,,,,,,,,,,,,,
2014,November,25,,,,,,,,,,,,,,
2014,November,26,20.1,27.5,17,1010.5,75,0,3.1,0,-,-,,,,
2014,November,27,21.6,28.5,15.8,1011.5,70,0,2.4,0,-,-,,,,o
2014,November,28,20.7,27.5,17,1012.5,76,0,2.9,0,-,-,,,,
2014,November,29,,,,,,,,,,,,,,o
2014,November,30,,,,,,,,,,,,,,
2014,December,1,23.3,27.5,17,1011,66,0,3.1,0.7,3.5,-,,,,
2014,December,2,21.8,27.6,16.7,1011.6,73,0,3.1,0,55.4,-,,,,
2014,December,3,21.8,27.5,17,1011.5,71,0,3.1,0,-,-,,,,
2014,December,4,,,,,,,,,,,,,,
2014,December,5,,,,,,,,,,,,,,
2014,December,6,,,,,,,,,,,,,,
2014,December,7,19.2,23.4,17,1013.3,82,0,2.3,1.5,3.5,-,,,,o
2014,December,8,18.5,23.9,15.8,1013.9,82,0,1.1,0.4,3.5,-,,,,o
2014,December,9,18.6,23.5,15,1015.2,86,0,1.3,0,-,-,,,,o
2014,December,10,,,,,,,,,,,,,,o
2014,December,11,,,,,,,,,,,,,,o
2014,December,12,,,,,,,,,,,,,,
2014,December,13,17.4,20,14.5,1016.2,87,0,1.4,0,-,-,,,,o
2014,December,14,20.3,25.4,16,1015.5,78,0,1.8,0.6,3.5,-,o,,,o
2014,December,15,20.2,25.4,16.4,1014.7,78,0,1.4,0,-,-,,,,o
2014,December,16,,,,,,,,,,,,,,o
2014,December,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,December,18,,,,,,,,,,,,,,o
2014,December,19,,,,,,,,,,,,,,o
2014,December,20,20.7,27.8,13.8,1015,57,0,3.2,2.6,3.5,-,,,,
2014,December,21,19.5,26.3,15,1014.3,67,0,3.4,1.1,3.5,-,,,,
2014,December,22,20.5,25.8,14.4,1014.1,61,0,3.2,0,-,-,,,,
2014,December,23,,,,,,,,,,,,,,
2014,December,24,,,,,,,,,,,,,,
2014,December,25,,,,,,,,,,,,,,
2014,December,26,14.1,16.5,12.4,1013.8,88,0,0.6,3.3,5.4,-,,,,o
2014,December,27,15.3,19,12.3,1015.5,83,0,1.3,2.4,3.5,-,,,,o
2014,December,28,16.4,21.6,13,1015.2,84,0,1.4,1.1,3.5,-,,,,o
2014,December,29,,,,,,,,,,,,,,o
2014,December,30,,,,,,,,,,,,,,o
2014,December,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,January,1,23.1,29.5,17.5,1014.8,65,0,1.9,0,-,-,,,,
2015,January,2,23.9,29.2,20,1015.4,67,0,2.9,1.1,3.5,-,,,,
2015,January,3,24.7,29.9,20.8,1014.1,72,1.02,2.7,0.4,3.5,-,o,,,
2015,January,4,,,,,,,,,,,,,,
2015,January,5,,,,,,,,,,,,,,
2015,January,6,,,,,,,,,,,,,,
2015,January,7,17.4,22.5,13,1013.9,68,0,1.9,0.7,3.5,-,,,,o
2015,January,8,17.8,22.9,12.2,1013.9,66,0,1.9,2,3.5,-,,,,
2015,January,9,18.9,23.3,15,1014.1,72,0,1.4,0.7,3.5,-,,,,o
2015,January,10,,,,,,,,,,,,,,
2015,January,11,,,,,,,,,,,,,,
2015,January,12,,,,,,,,,,,,,,o
2015,January,13,18.7,26.5,12.6,1015.2,72,0,1.9,0.7,3.5,-,,,,o
2015,January,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,January,15,18.9,28.1,13.9,1015.2,66,0,2.3,0,-,-,,,,
2015,January,16,21.7,28.5,14.2,1014.4,57,1.52,2.6,0.6,3.5,-,o,,o,
2015,January,17,,,,,,,,,,,o,,o,
2015,January,18,,,,,,,,,,,,,,o
2015,January,19,,,,,,,,,,,,,,o
2015,January,20,15.5,18.6,13.4,1019.1,83,0,1.4,1.3,3.5,-,,,,o
2015,January,21,17.1,22.4,11.7,1019.8,77,0,1.6,0,-,-,,,,o
2015,January,22,19.5,27.3,12.5,1017.4,71,0,2.6,0.7,1.9,-,,,,
2015,January,23,,,,,,,,,,,,,,
2015,January,24,,,,,,,,,,,,,,
2015,January,25,,,,,,,,,,,,,,
2015,January,26,21.1,26.3,13.3,1016.9,51,0,2.9,1.5,3.5,-,,,,
2015,January,27,22.4,27,15.2,1014.7,55,0,3.2,2.6,5.4,-,,,,
2015,January,28,20.9,27,14.7,1014.5,66,0,2.9,0.9,3.5,-,,,,
2015,January,29,,,,,,,,,,,,,,
2015,January,30,,,,,,,,,,,,,,
2015,January,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,February,1,19.1,23.3,12.8,1017.1,50,0,3.1,5.2,14.8,-,,,,
2015,February,2,21.1,26.4,14.8,1018.3,45,0,3.1,2.2,5.4,-,,,,
2015,February,3,22.5,29.4,14.1,1019.5,46,0,3.4,0,-,-,,,,
2015,February,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,February,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,February,6,,,,,,,,,,,,,,
2015,February,7,,,,,,,,,,,,,,
2015,February,8,,,,,,,,,,,,,,
2015,February,9,22.3,27.2,15,1016.8,59,0,2.9,0,-,-,,,,
2015,February,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,February,11,22,26.3,15,1015.4,47,0,3.2,2.6,5.4,-,,,,
2015,February,12,21.6,26.3,13.2,1013,40,0,3.9,3,5.4,-,,,,
2015,February,13,,,,,,,,,,,,,,
2015,February,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,February,15,,,,,,,,,,,,,,
2015,February,16,,,,,,,,,,,,,,
2015,February,17,23.2,29,18.6,1012.2,53,0,3.1,0.7,3.5,-,,,,
2015,February,18,23.9,29.8,18.4,1011.9,63,2.29,2.9,3.3,11.1,-,o,,o,
2015,February,19,21.1,27.4,17.5,1013.3,71,11.18,2.9,1.1,3.5,-,o,,o,
2015,February,20,,,,,,,,,,,,,,
2015,February,21,,,,,,,,,,,,,,
2015,February,22,,,,,,,,,,,,,,
2015,February,23,26.4,32,19.4,1013.6,63,0,3.5,1.1,3.5,-,,,,
2015,February,24,24.6,29.7,20.3,1012.1,68,0,3.4,0.7,3.5,-,,,,
2015,February,25,26.3,29.8,21.8,1009.2,71,0,2.7,0,-,-,,,,
2015,February,26,,,,,,,,,,,,,,
2015,February,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,February,28,,,,,,,,,,,,,,
2015,March,1,27.8,33,21.8,1011.9,61,0,3.2,0,-,-,,,,
2015,March,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,March,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,March,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,March,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,March,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,March,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,March,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,March,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,March,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,March,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,March,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,March,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,March,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,March,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,March,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,March,17,27.8,32.2,24.6,1009.1,55,0,3.4,0,3.5,-,,,,
2015,March,18,26.6,32.5,21,1010.3,53,0.51,3.4,2,7.6,-,,,,
2015,March,19,,,,,,,,,,,,,,
2015,March,20,,,,,,,,,,,,,,
2015,March,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,March,22,,,,,,,,,,,,,,
2015,March,23,29.6,34.8,20.7,1009.4,41,0,3.5,1.1,3.5,-,,,,
2015,March,24,30,36.4,25.2,1009.6,47,0,3.9,1.1,3.5,-,,,,
2015,March,25,28.8,34.8,25,1012.5,47,0,3.9,6.9,18.3,-,,,,
2015,March,26,,,,,,,,,,,,,,
2015,March,27,,,,,,,,,,,,,,
2015,March,28,,,,,,,,,,,,,,
2015,March,29,28.4,33.6,25,1010.3,66,0,3.5,2.4,5.4,-,,,o,
2015,March,30,29.2,34.2,24,1009.9,56,0,4,5.4,11.1,-,,,o,
2015,March,31,26.9,31.1,23.3,1009.5,64,0,3.5,2,3.5,-,,,,
2015,April,1,23.9,28.4,21.4,1009.5,79,57.91,3.5,2.8,5.4,-,o,,o,
2015,April,2,27.1,33.2,20.3,1004.6,73,0,3.7,3,5.4,-,,,,
2015,April,3,28.3,34.5,23.8,1003.4,73,2.29,3.7,3.1,11.1,-,o,,o,
2015,April,4,,,,,,,,,,,o,,o,
2015,April,5,,,,,,,,,,,o,,,
2015,April,6,,,,,,,,,,,,,,
2015,April,7,24.9,32.4,21.4,1010.3,77,17.27,3.9,3.1,9.4,-,o,,o,
2015,April,8,26.3,30.5,20.8,1009.7,68,0,4.2,1.5,3.5,-,,,,
2015,April,9,28.8,33.2,24.4,1008.1,64,0,4.3,2.6,3.5,-,,,,
2015,April,10,,,,,,,,,,,,,,
2015,April,11,,,,,,,,,,,,,,
2015,April,12,,,,,,,,,,,,,,
2015,April,13,28.3,33.5,24.8,1011.7,66,0,3.9,3.3,16.5,-,,,,
2015,April,14,28.9,34,24.7,1011.3,62,1.27,3.9,0.6,3.5,-,o,,o,
2015,April,15,30.8,35.5,24.9,1011.4,46,0,4.2,2.8,5.4,-,,,,
2015,April,16,,,,,,,,,,,o,,,
2015,April,17,,,,,,,,,,,o,,,
2015,April,18,,,,,,,,,,,o,,,
2015,April,19,26.3,29.4,20.1,1008.8,74,14.73,3.7,5,7.6,-,,,,
2015,April,20,29.3,34.4,24.2,1008.4,69,0,4,4.6,9.4,-,,,,
2015,April,21,29.4,35,24.5,1004.9,73,0,3.5,17.4,74.1,-,,,,
2015,April,22,,,,,,,,,,,,,,
2015,April,23,,,,,,,,,,,,,,
2015,April,24,,,,,,,,,,,,,,
2015,April,25,23.8,25.5,20.2,1012.1,82,14.22,3.5,4.8,11.1,-,o,,o,
2015,April,26,25.6,29.7,20.9,1011.2,77,0,3.9,0.6,3.5,-,,,,
2015,April,27,27.7,32.8,22.5,1010.5,65,0,4,1.1,3.5,-,,,,
2015,April,28,,,,,,,,,,,,,,
2015,April,29,,,,,,,,,,,,,,
2015,April,30,,,,,,,,,,,o,,o,
2015,May,1,29.6,33.4,24.8,1007.1,56,0.25,4.2,1.5,5.4,-,,,,
2015,May,2,28.9,34,25.9,1007.1,71,11.68,3.9,3.1,5.4,-,o,,o,
2015,May,3,30.4,35,24.3,1008.3,67,0,4.2,2.8,3.5,-,,,,
2015,May,4,,,,,,,,,,,,,,
2015,May,5,,,,,,,,,,,,,,
2015,May,6,,,,,,,,,,,,,,
2015,May,7,29.6,33.8,27.5,1006.5,64,0,4.3,3.3,7.6,-,o,,o,
2015,May,8,25.7,29,20.1,1006.8,69,0,4,4.6,5.4,-,,,,
2015,May,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,May,10,29.6,32.5,27.7,1005.4,74,1.02,4.2,4.3,7.6,-,o,,,
2015,May,11,,,,,,,,,,,o,,o,
2015,May,12,,,,,,,,,,,o,,,
2015,May,13,,,,,,,,,,,,,,
2015,May,14,31.7,36.4,27.8,1006.3,70,0,4.3,5,7.6,-,,,,
2015,May,15,27.4,34.5,24.5,1007.5,84,46.48,3.2,4.1,9.4,-,o,,o,
2015,May,16,29.3,33.4,24,1005.6,70,1.02,4.2,2.2,3.5,-,o,,,
2015,May,17,,,,,,,,,,,,,,
2015,May,18,,,,,,,,,,,,,,
2015,May,19,,,,,,,,,,,,,,
2015,May,20,31.8,35.2,27.6,1001.9,60,0,4.3,3.1,3.5,-,,,,
2015,May,21,32.3,35.8,28,1001.7,63,11.43,4.8,2.4,3.5,-,,,,
2015,May,22,32.1,36,25.3,1000.4,72,0,4.7,4.1,7.6,-,,,,
2015,May,23,,,,,,,,,,,o,,o,
2015,May,24,,,,,,,,,,,,,,
2015,May,25,,,,,,,,,,,,,,
2015,May,26,29.8,33.2,25.2,1004.7,72,38.1,4,6.5,14.8,-,o,,,
2015,May,27,29.2,30.6,22.6,1004.4,79,3.56,4.3,3.7,7.6,-,o,,,
2015,May,28,28.9,35.1,27,1003.3,78,0.51,4,2.8,3.5,-,,,,
2015,May,29,,,,,,,,,,,o,,o,
2015,May,30,,,,,,,,,,,,,,
2015,May,31,,,,,,,,,,,,,,
2015,June,1,31.9,36,28.4,1003.1,67,0,4.5,3.1,7.6,-,,,,
2015,June,2,29.1,36.2,25.1,1004.6,76,19.56,4.5,3.7,7.6,-,o,,o,
2015,June,3,31.8,35.7,25,1005.3,67,0,4.3,2,5.4,-,,,,
2015,June,4,,,,,,,,,,,,,,
2015,June,5,,,,,,,,,,,,,,
2015,June,6,,,,,,,,,,,,,,
2015,June,7,31.7,35.6,28.3,1003,69,0,4.7,4.1,5.4,-,,,,
2015,June,8,32.9,36,28.3,1002.4,64,0,4.5,3.5,5.4,-,,,,
2015,June,9,31.4,35,28.6,1001.2,71,0,4.5,4.8,9.4,-,,,,
2015,June,10,,,,,,,,,,,o,,,
2015,June,11,,,,,,,,,,,o,,o,
2015,June,12,,,,,,,,,,,o,,,
2015,June,13,25.8,31.6,24.4,1002.7,88,37.34,3.5,5.2,22.2,-,o,,o,
2015,June,14,28.2,32.5,24.2,1001.8,80,5.08,3.7,2.8,7.6,-,o,,o,
2015,June,15,28.4,31.6,25.4,1001.7,82,7.87,3.9,0.9,3.5,-,o,,o,
2015,June,16,,,,,,,,,,,o,,,
2015,June,17,,,,,,,,,,,,,,
2015,June,18,,,,,,,,,,,o,,o,
2015,June,19,31.8,35,27.3,1000.5,67,0,4.7,1.5,3.5,-,,,,
2015,June,20,30.9,34.2,27.9,1000.7,66,0,4.7,4.6,7.6,-,,,,
2015,June,21,29.7,33,26.8,999.7,73,2.03,4.3,5.7,9.4,-,o,,,
2015,June,22,,,,,,,,,,,o,,,
2015,June,23,,,,,,,,,,,o,,,
2015,June,24,,,,,,,,,,,,,,
2015,June,25,27.1,29.2,26,994.2,91,89.15,3.7,0.4,3.5,-,o,,o,
2015,June,26,26.8,29.5,25.5,992.4,92,67.06,3.1,2,3.5,-,o,,,
2015,June,27,26.5,28.3,25.7,998.8,90,29.21,4,3.9,5.4,-,o,,,
2015,June,28,,,,,,,,,,,o,,,
2015,June,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,June,30,,,,,,,,,,,,,,
2015,July,1,28.3,34,27,1003.9,82,4.06,4,3,3.5,-,o,,,
2015,July,2,29,31,27,1002.7,76,0,4.5,2,5.4,-,,,,
2015,July,3,30.1,34,26.3,1001.5,73,0,4.2,2.8,5.4,-,,,,
2015,July,4,,,,,,,,,,,,,,
2015,July,5,,,,,,,,,,,o,,,
2015,July,6,,,,,,,,,,,,,,
2015,July,7,29.6,33.6,26,998.4,78,0.25,4.7,2.6,5.4,-,o,,,
2015,July,8,28.6,32.4,25.4,997.6,81,17.53,4.2,4.1,9.4,-,o,,,
2015,July,9,26.7,28.5,25.6,999.4,89,71.12,3.7,3.9,5.4,-,o,,,
2015,July,10,,,,,,,,,,,o,,o,
2015,July,11,,,,,,,,,,,,,,
2015,July,12,,,,,,,,,,,,,,
2015,July,13,31.7,35,27.8,1000.4,73,0,4.5,1.1,3.5,-,,,,
2015,July,14,31.1,35.5,28,998.4,76,12.95,4,1.1,5.4,-,o,,o,
2015,July,15,27.2,29.6,25.5,997.9,90,62.99,3.7,0,-,-,o,,o,
2015,July,16,,,,,,,,,,,o,,,
2015,July,17,,,,,,,,,,,o,,,
2015,July,18,,,,,,,,,,,o,,o,
2015,July,19,26.1,27.2,24.9,999.7,91,48.26,3.7,1.9,3.5,-,o,,,
2015,July,20,26.7,28.5,25.3,1000,89,43.94,3.9,2.6,3.5,-,o,,,
2015,July,21,28.2,31.6,25.2,1002.5,87,3.81,4.5,1.1,3.5,-,o,,,
2015,July,22,,,,,,,,,,,o,,,
2015,July,23,,,,,,,,,,,,,,
2015,July,24,,,,,,,,,,,o,,,
2015,July,25,26.8,30.1,25.4,1000.3,87,1.02,4.2,2.2,3.5,-,o,,,
2015,July,26,26.9,29.3,25,999,76,25.4,3.9,5,7.6,-,o,,,
2015,July,27,26,27.9,24.7,998.5,85,6.86,3.7,1.1,3.5,-,o,,,
2015,July,28,,,,,,,,,,,o,,,
2015,July,29,,,,,,,,,,,o,,,
2015,July,30,,,,,,,,,,,o,,,
2015,July,31,25.2,26.5,24,994.8,93,84.84,2.7,8.1,13,-,o,,,
2015,August,1,26.2,29.5,23.8,1000.3,91,47.24,3.7,5.9,11.1,-,o,,o,
2015,August,2,27.8,30.3,25.2,1003.7,83,22.35,3.5,3,5.4,-,o,,,
2015,August,3,29.9,32.4,25.9,1003.9,73,9.91,4.3,2.2,3.5,-,,,,
2015,August,4,,,,,,,,,,,,,,
2015,August,5,,,,,,,,,,,,,,
2015,August,6,,,,,,,,,,,o,,,
2015,August,7,29.6,33.4,27.6,1001.5,81,2.29,4.2,0,-,-,,,o,
2015,August,8,30.1,34.3,27.2,1001.9,74,0,4.7,0.9,3.5,-,,,o,
2015,August,9,30.7,34.5,27.7,1000.2,72,0,4.5,0,-,-,,,,
2015,August,10,,,,,,,,,,,,,,
2015,August,11,,,,,,,,,,,,,,
2015,August,12,,,,,,,,,,,o,,,
2015,August,13,29.6,33.3,27.7,1003.9,79,6.6,3.7,3.3,5.4,-,o,,,
2015,August,14,28.9,31.2,27.7,1004.1,85,10.16,4.2,1.9,3.5,-,o,,,
2015,August,15,29.9,33,27.5,1005.2,75,0,4.3,2.8,5.4,-,,,,
2015,August,16,,,,,,,,,,,,,,
2015,August,17,,,,,,,,,,,o,,,
2015,August,18,,,,,,,,,,,o,,,
2015,August,19,28.7,32.5,26.5,1003.6,84,28.7,4,1.3,3.5,-,o,,,
2015,August,20,26.9,32.5,25,1003.3,90,66.8,3.5,1.5,5.4,-,o,,o,
2015,August,21,27,29.6,24.7,1003.1,89,59.94,3.4,0,-,-,o,,,
2015,August,22,,,,,,,,,,,,,,
2015,August,23,,,,,,,,,,,o,,o,
2015,August,24,,,,,,,,,,,,,,
2015,August,25,30.2,33.2,27.6,1001.3,77,0,4.3,2.6,3.5,-,,,,
2015,August,26,29.7,32.7,27.7,1002.8,76,0.25,4,0,-,-,,,,
2015,August,27,29.7,33,27.2,1003.7,72,2.54,3.9,5,9.4,-,,,,
2015,August,28,,,,,,,,,,,,,,
2015,August,29,,,,,,,,,,,,,,
2015,August,30,,,,,,,,,,,o,,o,
2015,August,31,27.8,29.8,27,1002.5,89,7.37,3.2,0.6,3.5,-,o,,o,
2015,September,1,26.9,28,26,1001.9,90,61.72,3.5,0.6,3.5,-,o,,o,
2015,September,2,26.8,28.5,25,1002.9,91,56.64,3.7,0,-,-,o,,o,
2015,September,3,27.6,30.8,25.4,1005.9,80,0,3.9,0,-,-,,,,
2015,September,4,,,,,,,,,,,o,,,
2015,September,5,,,,,,,,,,,o,,o,
2015,September,6,,,,,,,,,,,o,,,
2015,September,7,29.2,34.1,24.2,1005.9,75,9.65,4.5,1.9,5.4,-,o,,o,
2015,September,8,29.9,34.4,24,1005,78,0,4.5,0,-,-,o,,,
2015,September,9,30.4,34.6,27.2,1004.4,79,1.02,3.9,0,-,-,o,,o,
2015,September,10,,,,,,,,,,,,,o,
2015,September,11,,,,,,,,,,,,,o,
2015,September,12,,,,,,,,,,,o,,,
